0.932021	1.187425
0.932209	1.193705
0.932397	1.199973
0.932585	1.206229
0.932772	1.212473
0.932959	1.218705
0.933145	1.224925
0.933331	1.231133
0.933517	1.237328
0.933703	1.243512
0.933888	1.249684
0.934073	1.255843
0.934258	1.261991
0.934442	1.268127
0.934626	1.274251
0.934809	1.280363
0.934993	1.286464
0.935176	1.292552
0.935358	1.298629
0.935540	1.304694
0.935722	1.310747
0.935904	1.316789
0.936085	1.322818
0.936266	1.328836
0.936447	1.334843
0.936627	1.340838
0.936807	1.346821
0.936987	1.352792
0.937166	1.358752
0.937345	1.364700
0.937523	1.370637
0.937702	1.376563
0.937880	1.382476
0.938058	1.388379
0.938235	1.394269
0.938412	1.400149
0.938589	1.406017
0.938765	1.411873
0.938941	1.417719
0.939117	1.423553
0.939292	1.429375
0.939468	1.435186
0.939642	1.440986
0.939817	1.446775
0.939991	1.452552
0.940165	1.458318
0.940338	1.464073
0.940512	1.469817
0.940685	1.475549
0.940857	1.481271
0.941029	1.486981
0.941201	1.492680
0.941373	1.498368
0.941544	1.504045
0.941715	1.509711
0.941886	1.515365
0.942057	1.521009
0.942227	1.526642
0.942396	1.532264
0.942566	1.537875
0.942735	1.543474
0.942904	1.549063
0.943072	1.554641
0.943241	1.560208
0.943409	1.565765
0.943576	1.571310
0.943743	1.576844
0.943910	1.582368
0.944077	1.587881
0.944244	1.593383
0.944410	1.598874
0.944575	1.604355
0.944741	1.609825
0.944906	1.615284
0.945071	1.620732
0.945235	1.626170
0.945400	1.631597
0.945564	1.637013
0.945727	1.642419
0.945891	1.647814
0.946054	1.653199
0.946216	1.658573
0.946379	1.663936
0.946541	1.669289
0.946703	1.674632
0.946864	1.679963
0.947026	1.685285
0.947187	1.690596
0.947347	1.695896
0.947508	1.701186
0.947668	1.706466
0.947827	1.711735
0.947987	1.716993
0.948146	1.722242
0.948305	1.727480
0.948463	1.732707
0.948622	1.737925
0.948780	1.743132
0.948937	1.748328
0.949095	1.753515
0.949252	1.758691
0.949409	1.763857
0.949565	1.769013
0.949721	1.774158
0.949877	1.779293
0.950033	1.784418
0.950188	1.789533
0.950343	1.794638
0.950498	1.799732
0.950653	1.804817
0.950807	1.809891
0.950961	1.814956
0.951114	1.820010
0.951267	1.825054
0.951420	1.830088
0.951573	1.835112
0.951726	1.840126
0.951878	1.845130
0.952030	1.850124
0.952181	1.855108
0.952333	1.860082
0.952484	1.865046
0.952634	1.870001
0.952785	1.874945
0.952935	1.879879
0.953085	1.884804
0.953234	1.889719
0.953384	1.894623
0.953533	1.899518
0.953681	1.904404
0.953830	1.909279
0.953978	1.914144
0.954126	1.919000
0.954273	1.923846
0.954421	1.928682
0.954568	1.933509
0.954714	1.938326
0.954861	1.943133
0.955007	1.947930
0.955153	1.952717
0.955299	1.957495
0.955444	1.962264
0.955589	1.967022
0.955734	1.971771
0.955878	1.976511
0.956023	1.981241
0.956166	1.985961
0.956310	1.990671
0.956454	1.995373
0.956597	2.000064
0.956739	2.004746
0.956882	2.009419
0.957024	2.014081
0.957166	2.018735
0.957308	2.023379
0.957450	2.028013
0.957591	2.032638
0.957732	2.037254
0.957872	2.041860
0.958013	2.046457
0.958153	2.051044
0.958293	2.055622
0.958432	2.060191
0.958571	2.064750
0.958710	2.069300
0.958849	2.073840
0.958988	2.078371
0.959126	2.082893
0.959264	2.087406
0.959401	2.091909
0.959539	2.096403
0.959676	2.100887
0.959813	2.105363
0.959949	2.109829
0.960085	2.114286
0.960221	2.118733
0.960357	2.123172
0.960493	2.127601
0.960628	2.132021
0.960763	2.136432
0.960898	2.140834
0.961032	2.145227
0.961166	2.149610
0.961300	2.153984
0.961434	2.158350
0.961567	2.162706
0.961700	2.167053
0.961833	2.171391
0.961965	2.175720
0.962098	2.180040
0.962230	2.184351
0.962361	2.188652
0.962493	2.192945
0.962624	2.197229
0.962755	2.201504
0.962886	2.205769
0.963016	2.210026
0.963146	2.214274
0.963276	2.218513
0.963406	2.222743
0.963535	2.226964
0.963664	2.231176
0.963793	2.235379
0.963922	2.239573
0.964050	2.243758
0.964178	2.247935
0.964306	2.252103
0.964434	2.256261
0.964561	2.260411
0.964688	2.264552
0.964815	2.268685
0.964941	2.272808
0.965068	2.276923
0.965194	2.281029
0.965319	2.285126
0.965445	2.289214
0.965570	2.293293
0.965695	2.297364
0.965820	2.301426
0.965944	2.305480
0.966068	2.309524
0.966192	2.313560
0.966316	2.317587
0.966439	2.321606
0.966562	2.325616
0.966685	2.329617
0.966808	2.333610
0.966930	2.337593
0.967053	2.341569
0.967174	2.345535
0.967296	2.349493
0.967417	2.353443
0.967539	2.357383
0.967659	2.361316
0.967780	2.365239
0.967900	2.369154
0.968021	2.373061
0.968140	2.376959
0.968260	2.380848
0.968379	2.384729
0.968498	2.388602
0.968617	2.392466
0.968736	2.396321
0.968854	2.400168
0.968972	2.404006
0.969090	2.407836
0.969208	2.411658
0.969325	2.415471
0.969442	2.419275
0.969559	2.423071
0.969676	2.426859
0.969792	2.430638
0.969908	2.434409
0.970024	2.438172
0.970139	2.441926
0.970255	2.445672
0.970370	2.449409
0.970485	2.453138
0.970599	2.456859
0.970714	2.460571
0.970828	2.464275
0.970942	2.467971
0.971055	2.471658
0.971169	2.475337
0.971282	2.479008
0.971395	2.482670
0.971507	2.486324
0.971619	2.489970
0.971732	2.493608
0.971843	2.497237
0.971955	2.500859
0.972067	2.504471
0.972178	2.508076
0.972289	2.511673
0.972399	2.515261
0.972510	2.518841
0.972620	2.522413
0.972730	2.525977
0.972839	2.529532
0.972949	2.533079
0.973058	2.536619
0.973167	2.540150
0.973276	2.543672
0.973384	2.547187
0.973492	2.550694
0.973600	2.554192
0.973708	2.557683
0.973815	2.561165
0.973923	2.564639
0.974030	2.568105
0.974136	2.571563
0.974243	2.575013
0.974349	2.578455
0.974455	2.581889
0.974561	2.585315
0.974667	2.588733
0.974772	2.592142
0.974877	2.595544
0.974982	2.598938
0.975086	2.602324
0.975191	2.605701
0.975295	2.609071
0.975399	2.612433
0.975502	2.615786
0.975606	2.619132
0.975709	2.622470
0.975812	2.625800
0.975914	2.629122
0.976017	2.632436
0.976119	2.635742
0.976221	2.639040
0.976323	2.642330
0.976424	2.645613
0.976526	2.648887
0.976627	2.652154
0.976727	2.655413
0.976828	2.658663
0.976928	2.661906
0.977028	2.665141
0.977128	2.668368
0.977228	2.671588
0.977327	2.674799
0.977426	2.678003
0.977525	2.681199
0.977624	2.684387
0.977722	2.687567
0.977820	2.690740
0.977918	2.693904
0.978016	2.697061
0.978113	2.700210
0.978211	2.703351
0.978308	2.706485
0.978404	2.709611
0.978501	2.712729
0.978597	2.715839
0.978693	2.718941
0.978789	2.722036
0.978885	2.725123
0.978980	2.728202
0.979075	2.731274
0.979170	2.734338
0.979265	2.737394
0.979359	2.740443
0.979454	2.743484
0.979548	2.746517
0.979641	2.749542
0.979735	2.752560
0.979828	2.755570
0.979921	2.758573
0.980014	2.761567
0.980107	2.764555
0.980199	2.767534
0.980291	2.770506
0.980383	2.773470
0.980475	2.776427
0.980566	2.779376
0.980657	2.782318
0.980748	2.785252
0.980839	2.788178
0.980929	2.791097
0.981020	2.794008
0.981110	2.796911
0.981200	2.799807
0.981289	2.802696
0.981379	2.805577
0.981468	2.808450
0.981557	2.811316
0.981645	2.814174
0.981734	2.817025
0.981822	2.819868
0.981910	2.822704
0.981998	2.825532
0.982085	2.828353
0.982173	2.831166
0.982260	2.833972
0.982347	2.836770
0.982433	2.839561
0.982520	2.842344
0.982606	2.845120
0.982692	2.847888
0.982778	2.850649
0.982863	2.853403
0.982948	2.856149
0.983033	2.858888
0.983118	2.861619
0.983203	2.864342
0.983287	2.867059
0.983371	2.869768
0.983455	2.872469
0.983539	2.875163
0.983622	2.877850
0.983706	2.880529
0.983789	2.883201
0.983871	2.885866
0.983954	2.888523
0.984036	2.891173
0.984118	2.893815
0.984200	2.896450
0.984282	2.899078
0.984364	2.901698
0.984445	2.904311
0.984526	2.906917
0.984607	2.909515
0.984687	2.912106
0.984767	2.914690
0.984848	2.917266
0.984927	2.919836
0.985007	2.922397
0.985087	2.924952
0.985166	2.927499
0.985245	2.930039
0.985324	2.932572
0.985402	2.935097
0.985480	2.937615
0.985559	2.940126
0.985636	2.942629
0.985714	2.945126
0.985792	2.947615
0.985869	2.950096
0.985946	2.952571
0.986023	2.955038
0.986099	2.957498
0.986175	2.959951
0.986252	2.962397
0.986327	2.964835
0.986403	2.967267
0.986479	2.969691
0.986554	2.972107
0.986629	2.974517
0.986704	2.976919
0.986778	2.979315
0.986853	2.981703
0.986927	2.984084
0.987001	2.986457
0.987074	2.988824
0.987148	2.991183
0.987221	2.993535
0.987294	2.995880
0.987367	2.998218
0.987439	3.000549
0.987512	3.002873
0.987584	3.005189
0.987656	3.007499
0.987728	3.009801
0.987799	3.012096
0.987870	3.014384
0.987942	3.016665
0.988012	3.018939
0.988083	3.021205
0.988153	3.023465
0.988224	3.025717
0.988294	3.027963
0.988363	3.030201
0.988433	3.032432
0.988502	3.034656
0.988571	3.036873
0.988640	3.039084
0.988709	3.041286
0.988777	3.043482
0.988846	3.045671
0.988914	3.047853
0.988982	3.050028
0.989049	3.052195
0.989116	3.054356
0.989184	3.056510
0.989251	3.058656
0.989317	3.060796
0.989384	3.062929
0.989450	3.065054
0.989516	3.067173
0.989582	3.069284
0.989648	3.071389
0.989713	3.073486
0.989778	3.075577
0.989843	3.077660
0.989908	3.079737
0.989973	3.081807
0.990037	3.083869
0.990101	3.085925
0.990165	3.087974
0.990229	3.090015
0.990292	3.092050
0.990356	3.094078
0.990419	3.096099
0.990482	3.098113
0.990544	3.100120
0.990607	3.102120
0.990669	3.104113
0.990731	3.106099
0.990793	3.108078
0.990854	3.110050
0.990916	3.112016
0.990977	3.113974
0.991038	3.115925
0.991099	3.117870
0.991159	3.119808
0.991219	3.121739
0.991280	3.123662
0.991339	3.125579
0.991399	3.127490
0.991459	3.129393
0.991518	3.131289
0.991577	3.133178
0.991636	3.135061
0.991694	3.136937
0.991753	3.138806
0.991811	3.140668
0.991869	-3.140663
0.991926	-3.138814
0.991984	-3.136973
0.992041	-3.135139
0.992098	-3.133311
0.992155	-3.131490
0.992212	-3.129676
0.992269	-3.127869
0.992325	-3.126069
0.992381	-3.124275
0.992437	-3.122488
0.992492	-3.120709
0.992548	-3.118936
0.992603	-3.117170
0.992658	-3.115410
0.992713	-3.113658
0.992767	-3.111912
0.992822	-3.110173
0.992876	-3.108441
0.992930	-3.106715
0.992984	-3.104997
0.993037	-3.103285
0.993091	-3.101580
0.993144	-3.099882
0.993197	-3.098191
0.993249	-3.096506
0.993302	-3.094828
0.993354	-3.093157
0.993406	-3.091493
0.993458	-3.089835
0.993510	-3.088184
0.993561	-3.086540
0.993612	-3.084903
0.993663	-3.083273
0.993714	-3.081649
0.993765	-3.080032
0.993815	-3.078422
0.993865	-3.076818
0.993915	-3.075221
0.993965	-3.073631
0.994014	-3.072048
0.994064	-3.070471
0.994113	-3.068902
0.994162	-3.067338
0.994211	-3.065782
0.994259	-3.064232
0.994307	-3.062689
0.994356	-3.061153
0.994403	-3.059624
0.994451	-3.058101
0.994499	-3.056585
0.994546	-3.055075
0.994593	-3.053572
0.994640	-3.052076
0.994686	-3.050587
0.994733	-3.049104
0.994779	-3.047628
0.994825	-3.046159
0.994871	-3.044696
0.994916	-3.043241
0.994962	-3.041791
0.995007	-3.040349
0.995052	-3.038913
0.995097	-3.037484
0.995141	-3.036061
0.995186	-3.034645
